episode_id,vote_key,user_id,uuid,movie_name,series_name,season_number,episode_number
7334804,7334804-5449324-3,5449324,cbc4eeb6-6e86-4da0-8e18-a9e51552b6c2,,Pokémon,18,137
7338507,7338507-5449324-3,5449324,ee3e7340-4f4d-473e-bf85-0929a7506d79,,Pokémon,18,138
7347698,7347698-5449324-3,5449324,a578df2e-33d6-4365-977c-01ef17d6f2f0,,Mental (2019),1,1
7360719,7360719-5449324-29,5449324,ee4314b3-9af8-46c8-ad3b-e75f7e44ccf3,,Pokémon,18,140
7362761,7362761-5449324-28,5449324,4bca22fe-1749-41ca-bcc0-b0f7efca69ec,,Snoopy in Space,1,1
7363282,7363282-5449324-29,5449324,3e422f79-05e4-4539-8171-0e2acde973e2,,,1,3
7363539,7363539-5449324-3,5449324,a5b4ebcb-81b1-4d64-9b8c-83a06b859390,,American Horror Story,9,5
7363965,7363965-5449324-29,5449324,1b9c361c-b37d-4260-b4fc-e7d936ead16c,,Ghostwriter (2019),1,1
7364014,7364014-5449324-29,5449324,c98a028e-3315-44b5-9a10-09d8658abe94,,Insatiable,2,1
7367166,7367166-5449324-3,5449324,5ee755b4-61fd-4e7b-a98a-8a1ea3f934a5,,Servant,1,1
7370818,7370818-5449324-28,5449324,6112235b-9d9b-4bae-868c-68261d7acaf3,,Pokémon,18,141
7370819,7370819-5449324-28,5449324,8df758a9-dbf3-4db9-9bef-fd1ade520713,,Pokémon,18,142
7379984,7379984-5449324-27,5449324,818ea019-f833-4daf-a519-feb47531d259,,The Simpsons,31,3
7385630,7385630-5449324-28,5449324,02e9a25a-0985-45b2-9024-2ef366de953e,,Pokémon,18,144
7385638,7385638-5449324-28,5449324,75af8c6f-8323-4295-9c38-458cdb742520,,Pokémon,18,143
7406670,7406670-5449324-29,5449324,8900fc0b-4c62-420e-b689-8ca59322296c,,Nailed It! Holiday!,2,1
7406701,7406701-5449324-3,5449324,0a6dc42a-4f41-43d2-bcee-a8e6d939fa29,,Magic for Humans,2,1
7417466,7417466-5449324-3,5449324,0faae125-faa6-4124-bdf3-5d94a42a006d,,Mental (2019),1,7
7428285,7428285-5449324-3,5449324,b1d0e362-f5fe-44b5-8d3e-b08c2906075c,,See,1,3
7429279,7429279-5449324-29,5449324,cd01d962-1b48-400e-ae45-0574842b4093,,Ghostwriter (2019),1,2
7429283,7429283-5449324-29,5449324,42391861-4347-4671-8860-126d6a6a7a67,,Ghostwriter (2019),1,3
7429313,7429313-5449324-28,5449324,a8e7660c-2814-4ac5-806f-73b1c08f9899,,Ghostwriter (2019),1,4
7429314,7429314-5449324-28,5449324,dc919644-e783-40fb-8050-f5f271eaaed0,,Ghostwriter (2019),1,5
7429922,7429922-5449324-27,5449324,b105f538-770a-4de5-a2ee-caf635797306,,Ghostwriter (2019),1,6
7429925,7429925-5449324-28,5449324,095d8740-b2ba-4083-abb8-8a094114180a,,Ghostwriter (2019),1,7
7458644,7458644-5449324-3,5449324,aff5b888-54b7-432f-a558-716cacd4f686,,Don't F**k with Cats: Hunting an Internet Killer,1,3
7462409,7462409-5449324-29,5449324,96b9c5af-9c6d-4d4f-93ca-296ce043f957,,Servant,1,9
7462410,7462410-5449324-27,5449324,90717119-69c1-48ae-8381-464afdadf2de,,Servant,1,10
7464945,7464945-5449324-28,5449324,4f0989ed-a655-4f07-8a94-3d7ea11dad80,,Pokémon,19,7
7465681,7465681-5449324-3,5449324,395da8b1-3b0b-485e-a44e-5b5cabd3b17f,,Nailed It! Holiday!,2,2
7465682,7465682-5449324-29,5449324,15523f3f-ce3d-4d8d-ae32-e90bcdbb37ed,,Nailed It! Holiday!,2,3
7465683,7465683-5449324-29,5449324,51731282-b63c-42fe-bab6-4ed946186178,,Nailed It! Holiday!,2,4
7465684,7465684-5449324-28,5449324,02e26829-ffc2-4063-957e-11d90bae2569,,Nailed It! Holiday!,2,5
7465685,7465685-5449324-29,5449324,bad1e6d4-819c-4126-b7a0-666cde5e4145,,Nailed It! Holiday!,2,6
7479878,7479878-5449324-29,5449324,16daaec2-533f-4cdb-ae91-fe61af4351dc,,Beautiful Loser,3,2
7479879,7479879-5449324-28,5449324,c8b5ca97-db21-44ba-b0d4-eabcde1d349e,,Beautiful Loser,3,3
7479880,7479880-5449324-29,5449324,b007a7eb-0c5b-472a-a1a9-13f18b5909db,,Beautiful Loser,3,4
7492549,7492549-5449324-29,5449324,5b6f70f9-dd45-45f5-825c-0e80d259b748,,Little America,1,1
7526782,7526782-5449324-29,5449324,012e1438-3bea-4a55-b9cd-cb82c8ab2d3c,,Skam France,6,2
7538172,7538172-5449324-28,5449324,45eefdd2-44d6-4e2f-ac79-30868b1a642a,,True Story With,1,1
7548042,7548042-5449324-3,5449324,37e3bba6-a518-40f0-aaea-1d787eb43a43,,Trying,1,1
7548223,7548223-5449324-1,5449324,f1b6f805-5c7a-4ddd-8ccc-b693deac22a2,,Amazing Stories (2020),1,5
7600908,7600908-5449324-3,5449324,93e16e54-85c9-4aab-bbf7-1203a64bd26e,,Amazing Stories (2020),1,1
7648065,7648065-5449324-3,5449324,a16f8c76-e510-4bd3-8bfd-2cdb53cf96d9,,The Circle France,1,1
7693522,7693522-5449324-27,5449324,a27a7fb4-ef14-4f33-b696-4c1b41aa41f7,,Trying,1,2
7697198,7697198-5449324-27,5449324,c7fa952d-7d8d-41d8-ae06-b22af0fb664f,,The Haunting,2,5
7777805,7777805-5449324-3,5449324,0a1bd886-1e20-495f-bac2-1139502e9ea7,,Call My Agent!,4,1
7777806,7777806-5449324-28,5449324,374f2bdf-7784-4169-a3d8-1c7f1a5bfc41,,Call My Agent!,4,2
7777807,7777807-5449324-29,5449324,ddea5fd1-331a-40de-aa02-05bc27a7efd2,,Call My Agent!,4,3
7777808,7777808-5449324-3,5449324,23cb19cb-4271-4198-94db-a090afac97da,,Call My Agent!,4,4
7777809,7777809-5449324-29,5449324,fa5e0afc-c0ed-427c-9c30-2c7b209b2d1c,,Call My Agent!,4,5
7912723,7912723-5449324-29,5449324,c6c72df0-12a4-4885-b324-6daea7da524d,,Emily in Paris,1,1
8063448,8063448-5449324-3,5449324,b1960d04-caa9-45d4-935e-e34f3e427df9,,"Don't Do This, Don't Do That",0,0
8083260,8083260-5449324-29,5449324,0914fffd-118c-4c3f-b39f-9406d18f6769,,Bonding,2,1
8130238,8130238-5449324-3,5449324,4f8f5df5-8d79-4f2e-8fc1-e9ffb9063f92,,Skam France,7,2
8132053,8132053-5449324-3,5449324,e598ecff-8154-4d88-a63d-bab799b3dd5f,,Skam France,7,3
