emotion_id,count,created_at,updated_at,tv_show_name,tv_show_id,user_id
8,3,2019-05-04 11:54:48,2020-08-01 16:06:32,Good Girls,328577,5449324
1,1,2019-01-04 23:22:11,2019-01-04 23:22:11,The Good Doctor,328634,5449324
3,6,2017-10-01 14:50:29,2018-11-01 15:22:43,The Good Doctor,328634,5449324
6,2,2018-03-07 13:58:59,2018-03-15 22:10:06,The Good Doctor,328634,5449324
1,7,2018-10-29 23:22:33,2019-05-20 14:51:41,Dynasty (2017),328749,5449324
3,5,2018-04-21 19:14:39,2019-02-10 12:23:03,Dynasty (2017),328749,5449324
6,6,2018-05-05 16:02:17,2019-06-15 23:52:50,Dynasty (2017),328749,5449324
7,5,2019-01-25 22:43:50,2019-06-15 23:52:45,Dynasty (2017),328749,5449324
8,0,2019-03-26 18:15:22,2019-03-26 18:15:22,Dynasty (2017),328749,5449324
1,1,2017-06-05 21:32:40,2017-06-05 21:32:40,Pineapple,329058,5449324
3,1,2017-06-05 22:02:11,2017-06-05 22:02:11,Pineapple,329058,5449324
6,1,2017-06-05 22:34:00,2017-06-05 22:34:00,Pineapple,329058,5449324
3,1,2017-07-01 02:57:56,2017-07-01 02:57:56,You Got Trumped: The First 100 Days,329178,5449324
1,1,2017-07-18 12:46:35,2017-07-18 12:46:35,Duels,329536,5449324
3,3,2017-07-18 12:21:09,2017-07-18 14:27:28,Duels,329536,5449324
4,1,2017-07-18 14:12:11,2017-07-18 14:12:11,Duels,329536,5449324
7,1,2017-07-18 12:32:07,2017-07-18 12:32:07,Duels,329536,5449324
2,1,2017-10-13 23:42:38,2017-10-13 23:42:38,,329655,5449324
3,1,2017-06-11 21:23:27,2017-06-11 21:23:27,Planet of the Apps,329718,5449324
1,0,2018-09-07 17:34:45,2018-09-08 20:02:21,Atypical,330374,5449324
2,5,2017-08-11 20:01:57,2018-09-08 18:10:12,Atypical,330374,5449324
3,7,2017-08-11 18:35:03,2018-09-08 20:02:21,Atypical,330374,5449324
8,1,2022-06-22 23:19:51,2022-06-22 23:19:51,Atypical,330374,5449324
1,1,2020-05-16 12:39:11,2020-05-17 01:11:25,Calls,330525,5449324
3,2,2020-05-16 12:39:10,2020-05-17 01:05:33,Calls,330525,5449324
6,3,2019-06-14 01:38:17,2020-05-17 01:05:50,Calls,330525,5449324
3,1,2017-06-30 02:57:16,2017-06-30 02:57:16,,330866,5449324
1,2,2019-12-29 11:48:46,2022-02-21 11:41:14,Big Mouth,331431,5449324
3,3,2019-02-10 22:37:29,2022-01-11 06:35:25,Big Mouth,331431,5449324
6,1,2018-10-22 00:17:57,2018-10-22 00:17:57,Big Mouth,331431,5449324
8,1,2022-02-20 00:51:50,2022-02-21 11:41:14,Big Mouth,331431,5449324
1,0,2017-07-26 01:15:50,2017-07-26 01:15:53,Skal,331920,5449324
2,1,2017-07-26 01:15:53,2017-07-26 01:15:53,Skal,331920,5449324
3,4,2017-07-25 22:57:36,2017-07-26 06:43:48,Skal,331920,5449324
2,1,2017-08-21 21:25:18,2017-08-21 21:25:18,Everyone I Love Is Dead,332763,5449324
3,0,2017-08-21 21:25:17,2017-08-21 21:25:18,Everyone I Love Is Dead,332763,5449324
1,5,2018-10-26 20:34:21,2019-07-15 01:41:49,Carpool Karaoke: The Series,332954,5449324
3,19,2018-10-26 20:33:50,2019-07-13 23:09:09,Carpool Karaoke: The Series,332954,5449324
6,11,2018-10-26 20:34:37,2019-07-15 01:02:11,Carpool Karaoke: The Series,332954,5449324
7,11,2019-06-24 21:01:14,2019-07-15 01:02:10,Carpool Karaoke: The Series,332954,5449324
8,3,2018-11-18 12:46:10,2019-07-13 11:51:46,Carpool Karaoke: The Series,332954,5449324
2,6,2017-08-08 06:42:36,2017-08-10 11:42:38,The Bar Mitzvah,332963,5449324
3,4,2017-08-08 06:41:52,2017-08-10 11:59:18,The Bar Mitzvah,332963,5449324
1,1,2018-04-12 23:47:15,2018-04-12 23:47:15,Lore,334147,5449324
3,1,2019-02-24 19:27:14,2019-02-24 19:27:14,Lore,334147,5449324
6,1,2017-10-31 18:54:22,2017-10-31 18:54:22,Lore,334147,5449324
7,1,2019-02-24 19:27:05,2019-02-24 19:27:05,Lore,334147,5449324
1,3,2019-08-11 01:39:10,2019-08-11 01:39:12,Samantha!,334543,5449324
3,2,2018-07-10 01:57:16,2018-07-10 12:21:56,Samantha!,334543,5449324
8,2,2019-08-11 01:39:11,2019-08-11 01:39:11,Samantha!,334543,5449324
1,1,2018-12-24 16:29:40,2018-12-24 16:29:43,Neo Yokio,334670,5449324
3,0,2018-12-24 16:29:41,2018-12-24 16:29:43,Neo Yokio,334670,5449324
6,5,2018-10-24 22:11:31,2018-10-24 22:12:14,Neo Yokio,334670,5449324
6,2,2018-03-11 22:04:15,2018-03-11 23:44:44,Dark,334824,5449324
3,3,2018-04-10 21:55:56,2018-04-10 22:24:59,Siren (2018),335982,5449324
6,1,2018-05-12 22:04:53,2018-05-12 22:04:53,Siren (2018),335982,5449324
7,1,2021-02-08 13:02:56,2021-02-08 13:02:56,Siren (2018),335982,5449324
6,1,2018-02-16 21:47:36,2018-02-16 21:47:36,Re:Mind,336622,5449324
1,3,2018-12-31 00:24:23,2021-11-03 22:25:40,You,336924,5449324
3,11,2018-12-30 22:51:34,2021-11-03 22:25:38,You,336924,5449324
8,0,2019-01-07 23:59:13,2019-01-07 23:59:14,You,336924,5449324
1,1,2020-06-16 04:32:18,2020-06-16 04:32:18,Paris etc.,337171,5449324
3,1,2020-06-16 04:32:11,2020-06-16 04:32:11,Paris etc.,337171,5449324
3,6,2018-10-22 23:25:58,2018-11-28 21:53:38,9-1-1,337907,5449324
6,2,2018-11-02 20:40:46,2018-12-03 22:09:40,9-1-1,337907,5449324
2,3,2018-05-11 09:55:08,2018-09-08 11:11:45,gaelle garcia diaz,338301,5449324
8,1,2018-10-29 18:25:19,2018-10-29 18:25:19,gaelle garcia diaz,338301,5449324
1,2,2018-10-31 19:50:14,2019-04-07 14:12:41,Chilling Adventures of Sabrina,338947,5449324
3,7,2018-10-31 16:58:07,2019-04-10 21:46:39,Chilling Adventures of Sabrina,338947,5449324
1,2,2018-03-17 20:21:20,2018-03-18 16:09:58,On My Block,339273,5449324
2,1,2018-03-18 17:31:08,2018-03-18 17:31:08,On My Block,339273,5449324
3,1,2018-03-17 20:21:18,2018-03-18 17:31:08,On My Block,339273,5449324
6,2,2019-05-01 21:02:28,2019-05-08 22:40:25,On My Block,339273,5449324
1,5,2019-07-20 05:18:12,2019-07-20 16:54:24,Sweetbitter,339512,5449324
3,4,2019-07-20 04:42:57,2019-07-20 16:54:10,Sweetbitter,339512,5449324
6,6,2019-07-20 16:19:27,2019-07-21 02:13:01,Sweetbitter,339512,5449324
7,6,2019-07-20 16:58:17,2019-07-21 02:38:21,Sweetbitter,339512,5449324
8,4,2019-07-20 16:54:09,2019-07-21 01:59:17,Sweetbitter,339512,5449324
6,1,2018-04-18 23:24:19,2018-04-18 23:24:19,Polyvalente,339774,5449324
1,2,2019-12-30 11:46:14,2022-06-20 17:03:16,Disenchantment,340234,5449324
3,1,2019-12-30 11:11:01,2019-12-30 11:11:01,Disenchantment,340234,5449324
6,2,2018-08-26 20:38:44,2019-12-30 11:31:06,Disenchantment,340234,5449324
7,0,2019-12-30 11:30:52,2019-12-30 11:38:44,Disenchantment,340234,5449324
3,1,2018-06-22 22:26:57,2018-06-22 22:26:57,Nude,340793,5449324
1,2,2018-12-27 02:55:32,2019-01-02 00:13:21,I Love You 2,340944,5449324
3,1,2019-01-02 00:13:20,2019-01-02 00:59:43,I Love You 2,340944,5449324
1,3,2019-04-30 22:59:17,2020-06-10 03:39:05,Killing Eve,340959,5449324
3,5,2018-04-12 23:19:48,2020-06-10 03:39:05,Killing Eve,340959,5449324
8,1,2019-04-30 22:59:06,2019-04-30 22:59:06,Killing Eve,340959,5449324
6,1,2018-10-24 19:20:17,2018-10-24 19:20:17,Fifty Shades of Greeks,340973,5449324
1,4,2018-10-27 01:03:11,2018-10-30 00:08:37,Heathers,341235,5449324
3,6,2018-10-25 11:18:03,2018-10-30 01:16:34,Heathers,341235,5449324
3,1,2019-12-10 18:08:55,2019-12-10 18:08:55,Safe (2018),341291,5449324
2,2,2018-07-30 11:00:55,2018-07-30 22:43:30,Welcome to the Family (2018),341423,5449324
3,1,2018-07-29 18:54:07,2018-07-30 11:00:55,Welcome to the Family (2018),341423,5449324
1,1,2019-05-17 21:08:44,2019-05-17 21:08:44,The Rain,341704,5449324
3,1,2018-05-05 16:30:55,2018-05-05 16:30:55,The Rain,341704,5449324
8,2,2019-05-17 21:13:53,2019-05-17 22:32:24,The Rain,341704,5449324
1,11,2018-02-23 18:06:57,2023-07-01 12:36:35,Skam France,341902,5449324
2,1,2018-02-23 18:07:07,2018-02-23 18:07:07,Skam France,341902,5449324
3,36,2018-02-23 18:06:47,2023-06-24 16:50:45,Skam France,341902,5449324
6,3,2022-01-28 19:37:34,2022-03-18 20:01:55,Skam France,341902,5449324
8,1,2020-05-02 21:20:09,2022-05-29 10:12:10,Skam France,341902,5449324
1,0,2019-02-24 17:36:06,2019-02-24 17:36:08,Miracle Workers,342818,5449324
3,7,2019-02-17 14:58:26,2019-04-14 12:05:49,Miracle Workers,342818,5449324
1,0,2018-11-02 02:44:02,2018-11-02 02:44:02,The Boss Baby: Back in Business,342858,5449324
6,1,2018-11-02 02:44:00,2018-11-02 02:44:02,The Boss Baby: Back in Business,342858,5449324
1,0,2019-04-15 09:54:02,2019-04-15 09:54:06,Special,342976,5449324
6,1,2019-04-15 09:25:29,2019-04-15 09:25:29,Special,342976,5449324
7,0,2019-04-15 09:25:28,2019-04-15 09:25:29,Special,342976,5449324
8,3,2019-04-15 09:25:36,2019-04-15 09:54:06,Special,342976,5449324
7,2,2019-06-22 20:57:17,2019-06-22 20:57:19,Lost in Space (2018),343253,5449324
6,1,2018-07-17 21:36:42,2018-07-17 21:36:42,Sacred Games,343435,5449324
3,0,2018-04-07 07:45:55,2018-04-07 07:45:56,Derren Brown: The Push,343656,5449324
6,1,2018-04-07 07:45:56,2018-04-07 07:45:56,Derren Brown: The Push,343656,5449324
1,2,2018-10-24 19:11:49,2018-10-24 19:12:06,Skam Germany,344566,5449324
6,0,2018-10-24 19:11:44,2018-10-24 19:12:07,Skam Germany,344566,5449324
1,0,2018-12-26 22:13:15,2018-12-26 22:13:16,My Brilliant Friend,344626,5449324
3,3,2018-11-23 20:51:58,2018-12-26 22:13:16,My Brilliant Friend,344626,5449324
6,1,2018-12-26 23:40:34,2018-12-26 23:40:34,My Brilliant Friend,344626,5449324
8,3,2018-12-27 00:40:24,2019-01-03 03:02:09,My Brilliant Friend,344626,5449324
1,1,2021-01-27 22:21:23,2021-01-27 22:21:23,Bonding,344643,5449324
3,3,2019-04-26 04:59:23,2019-04-26 05:37:50,Bonding,344643,5449324
8,0,2021-01-27 22:20:22,2021-01-27 22:20:29,Bonding,344643,5449324
1,0,2018-10-09 19:26:49,2018-10-19 22:02:17,Lovleg,345242,5449324
2,0,2018-10-13 10:14:20,2018-10-25 21:57:13,Lovleg,345242,5449324
3,2,2018-10-09 19:03:13,2018-10-25 21:58:39,Lovleg,345242,5449324
6,8,2018-10-19 22:02:17,2018-10-25 22:45:00,Lovleg,345242,5449324
1,2,2019-12-30 15:39:19,2019-12-30 15:39:24,The Haunting,345246,5449324
6,1,2021-02-10 23:24:05,2021-02-10 23:24:05,The Haunting,345246,5449324
8,0,2019-12-30 15:27:22,2019-12-30 15:30:12,The Haunting,345246,5449324
1,6,2019-07-02 12:18:33,2022-01-10 00:10:59,Pose,346026,5449324
3,8,2019-07-01 19:17:14,2022-01-10 00:10:01,Pose,346026,5449324
8,2,2019-08-26 03:29:48,2019-08-26 03:30:32,Pose,346026,5449324
1,2,2018-12-22 13:16:44,2019-09-24 20:25:48,Elite,346328,5449324
3,4,2018-11-28 18:47:11,2018-12-22 14:12:05,Elite,346328,5449324
6,1,2018-11-28 12:47:46,2018-11-28 12:47:46,Elite,346328,5449324
8,3,2018-12-11 21:26:39,2019-09-24 20:26:20,Elite,346328,5449324
3,3,2022-06-16 22:42:26,2022-06-17 00:41:32,November 13: Attack on Paris,346357,5449324
3,2,2018-10-20 09:38:56,2018-10-20 15:53:34,SKAM Austin,346371,5449324
1,4,2019-01-04 18:13:47,2019-06-15 06:10:15,Skam Spain,346465,5449324
3,10,2018-11-18 11:42:00,2019-06-15 06:10:28,Skam Spain,346465,5449324
1,2,2018-07-17 15:41:58,2018-09-02 15:35:06,Sharp Objects,346602,5449324
3,1,2018-09-02 17:36:30,2018-09-02 17:36:30,Sharp Objects,346602,5449324
6,3,2019-06-22 21:54:02,2019-06-24 20:37:39,Aggretsuko,346744,5449324
7,6,2019-06-22 21:53:56,2019-06-24 20:37:50,Aggretsuko,346744,5449324
8,3,2019-06-22 21:54:05,2019-06-24 19:58:12,Aggretsuko,346744,5449324
1,1,2018-12-09 11:51:07,2019-05-01 23:32:08,Into the Dark,347115,5449324
3,2,2018-10-09 17:34:40,2019-02-09 19:52:57,Into the Dark,347115,5449324
6,2,2019-01-03 03:01:51,2019-05-01 23:56:35,Into the Dark,347115,5449324
8,1,2019-03-16 10:35:39,2019-05-01 23:56:35,Into the Dark,347115,5449324
1,1,2018-08-10 16:56:29,2018-08-10 16:56:29,The House of Flowers,347325,5449324
2,1,2018-08-10 16:56:25,2018-08-10 17:44:43,The House of Flowers,347325,5449324
3,2,2018-08-10 19:32:01,2018-09-02 18:27:28,The House of Flowers,347325,5449324
1,2,2019-07-05 22:01:56,2019-07-05 22:01:56,Jinn,347710,5449324
3,2,2019-07-05 22:00:12,2019-07-05 22:02:27,Jinn,347710,5449324
7,4,2019-07-05 21:59:20,2019-07-05 22:02:30,Jinn,347710,5449324
8,2,2019-07-05 21:59:47,2019-07-05 22:03:02,Jinn,347710,5449324
1,2,2019-04-07 16:02:05,2019-04-10 19:26:16,Explained,347903,5449324
3,1,2019-04-10 19:07:33,2019-04-10 19:07:33,Explained,347903,5449324
6,1,2018-11-07 20:30:09,2019-04-10 18:25:54,Explained,347903,5449324
7,1,2019-04-10 18:25:52,2019-04-10 18:25:54,Explained,347903,5449324
1,4,2019-10-12 09:34:35,2019-10-13 08:44:07,Insatiable,348117,5449324
3,1,2019-10-13 08:41:57,2019-10-13 08:44:11,Insatiable,348117,5449324
8,2,2019-10-12 09:34:35,2019-10-13 08:41:56,Insatiable,348117,5449324
6,2,2019-06-22 21:23:29,2019-06-22 21:23:30,Super Drags,348357,5449324
7,1,2019-06-22 21:34:34,2019-06-22 21:34:34,Super Drags,348357,5449324
1,1,2022-06-02 01:25:27,2022-06-02 01:25:27,First Love: The Monster Between Us,348744,5449324
3,6,2022-05-31 22:47:27,2022-06-02 01:25:24,First Love: The Monster Between Us,348744,5449324
1,1,2018-10-26 22:52:55,2018-10-28 14:42:01,Legacies,349309,5449324
6,1,2018-10-26 22:52:55,2018-10-26 22:52:55,Legacies,349309,5449324
1,1,2018-11-21 13:38:46,2018-11-21 13:38:46,Bodyguard (2018),349310,5449324
3,1,2018-10-31 02:52:25,2018-10-31 02:52:25,Charmed (2018),349317,5449324
3,3,2019-02-06 19:50:00,2019-02-27 11:08:59,Hilda,349643,5449324
6,2,2019-02-25 22:02:15,2019-02-25 22:44:36,The Purge,349661,5449324
8,1,2019-02-25 22:01:59,2019-02-25 22:44:36,The Purge,349661,5449324
1,0,2018-07-18 16:07:58,2021-04-18 11:18:40,Peepoodo,350191,5449324
2,3,2018-07-18 16:07:57,2018-08-01 13:03:06,Peepoodo,350191,5449324
3,0,2021-04-18 11:06:19,2021-04-18 11:17:34,Peepoodo,350191,5449324
6,0,2021-04-18 11:00:53,2021-04-18 11:16:58,Peepoodo,350191,5449324
7,0,2021-04-18 11:00:49,2021-04-18 11:00:49,Peepoodo,350191,5449324
8,0,2021-04-18 11:00:47,2021-04-18 11:16:07,Peepoodo,350191,5449324
3,0,2018-09-29 07:21:55,2018-09-29 07:21:55,Maniac (2018),350864,5449324
7,1,2018-09-29 07:21:55,2018-09-29 07:21:55,Maniac (2018),350864,5449324
1,7,2018-12-25 13:31:31,2019-11-30 09:31:17,Nailed It! Holiday!,350879,5449324
3,1,2018-12-25 13:31:31,2019-11-30 09:31:11,Nailed It! Holiday!,350879,5449324
6,1,2018-12-26 00:11:47,2018-12-26 00:11:47,Nailed It! Holiday!,350879,5449324
7,1,2018-12-25 15:24:09,2018-12-25 15:24:09,Nailed It! Holiday!,350879,5449324
8,3,2018-12-25 13:31:32,2019-11-30 09:31:06,Nailed It! Holiday!,350879,5449324
1,0,2018-11-03 15:51:43,2018-11-04 14:48:17,Magic for Humans,350907,5449324
3,7,2018-11-03 14:47:43,2019-12-21 14:13:31,Magic for Humans,350907,5449324
6,0,2018-11-03 15:51:43,2018-11-03 15:51:43,Magic for Humans,350907,5449324
1,1,2018-11-02 03:25:19,2018-11-02 03:25:19,Tell Me a Story (US),351134,5449324
1,2,2019-02-22 14:19:41,2019-02-24 17:09:33,Dirty John,351254,5449324
1,1,2019-01-14 19:18:34,2019-01-14 19:18:34,Good Trouble,351504,5449324
3,0,2019-01-14 19:18:33,2019-01-14 19:18:34,Good Trouble,351504,5449324
1,1,2018-12-13 21:03:44,2018-12-22 15:04:11,Harry Potter ,351875,5449324
3,3,2018-12-03 19:33:44,2018-12-22 15:04:11,Harry Potter ,351875,5449324
6,1,2018-12-13 21:03:45,2018-12-13 21:03:45,Harry Potter ,351875,5449324
8,0,2018-12-15 19:33:16,2018-12-15 19:33:17,Harry Potter ,351875,5449324
1,3,2018-11-30 18:03:15,2019-10-30 01:45:13,Baby,351911,5449324
3,7,2018-11-30 18:03:11,2019-10-30 01:28:48,Baby,351911,5449324
1,3,2018-12-06 21:26:17,2018-12-20 23:49:19,Mom or Dad,352132,5449324
3,3,2018-12-08 21:34:48,2018-12-20 23:49:25,Mom or Dad,352132,5449324
1,3,2018-12-22 19:48:33,2018-12-25 23:51:57,Perfume (2018),352150,5449324
3,0,2018-12-22 17:46:06,2018-12-25 23:51:57,Perfume (2018),352150,5449324
6,0,2018-12-22 17:46:01,2018-12-22 17:46:01,Perfume (2018),352150,5449324
8,3,2018-12-22 17:45:59,2018-12-25 23:51:54,Perfume (2018),352150,5449324
1,5,2019-01-25 19:34:18,2019-02-24 17:08:57,Mike,352777,5449324
3,3,2019-02-23 16:32:41,2019-02-24 17:08:57,Mike,352777,5449324
1,0,2018-12-04 20:02:03,2018-12-04 20:02:29,Interns,352781,5449324
3,8,2018-12-01 23:37:14,2018-12-06 00:00:41,Interns,352781,5449324
1,1,2019-05-26 20:08:54,2019-05-26 20:08:54,High Seas,353568,5449324
7,2,2019-06-26 23:42:27,2019-06-26 23:42:48,High Seas,353568,5449324
8,1,2019-05-26 20:09:50,2019-05-26 20:09:50,High Seas,353568,5449324
6,1,2019-01-02 01:57:36,2019-01-02 01:57:36,Deadly Class,353717,5449324
1,1,2019-02-16 09:28:25,2019-02-19 22:08:16,The Umbrella Academy,353764,5449324
3,4,2019-02-16 09:28:23,2019-02-19 22:08:34,The Umbrella Academy,353764,5449324
1,2,2019-02-21 20:11:11,2019-02-23 09:08:18,Always a Witch,354019,5449324
3,2,2019-02-20 17:48:59,2019-02-23 09:32:14,Always a Witch,354019,5449324
6,1,2019-03-12 20:24:37,2019-03-12 20:24:37,Always a Witch,354019,5449324
7,2,2019-03-12 21:15:30,2019-03-12 21:15:36,Always a Witch,354019,5449324
1,1,2022-08-07 14:52:45,2022-08-07 14:52:51,AJ and the Queen,354305,5449324
3,0,2022-08-07 14:52:52,2022-08-07 14:52:56,AJ and the Queen,354305,5449324
1,2,2019-09-02 19:20:59,2019-09-02 19:21:07,The A List,354323,5449324
8,2,2019-09-02 19:16:20,2019-09-02 19:19:36,The A List,354323,5449324
1,5,2018-12-09 21:00:06,2022-01-02 01:23:05,The Hook Up Plan,354556,5449324
3,3,2018-12-09 20:59:14,2022-01-02 02:45:32,The Hook Up Plan,354556,5449324
1,2,2020-05-12 01:50:54,2020-05-12 01:51:33,The Act,354765,5449324
3,1,2020-05-05 21:35:12,2020-05-05 21:35:12,The Act,354765,5449324
8,2,2020-05-12 01:51:19,2020-05-12 01:55:53,The Act,354765,5449324
1,1,2018-11-02 02:18:40,2018-11-02 02:21:58,Don't Watch This,354780,5449324
3,0,2018-11-02 02:05:31,2018-11-02 02:18:40,Don't Watch This,354780,5449324
6,2,2018-11-02 02:13:58,2018-11-02 02:43:01,Don't Watch This,354780,5449324
7,2,2018-11-02 02:10:52,2018-11-02 02:43:01,Don't Watch This,354780,5449324
3,1,2018-10-31 17:19:36,2018-10-31 17:19:36,,354830,5449324
3,1,2019-01-13 22:06:16,2019-01-13 22:06:16,The Dead Girls Detective Agency,355312,5449324
7,1,2019-01-14 20:50:31,2019-01-14 20:50:31,Fam,356093,5449324
1,1,2019-01-12 20:46:54,2019-01-19 16:24:15,Sex Education,356317,5449324
3,10,2019-01-11 21:59:23,2021-11-22 04:45:09,Sex Education,356317,5449324
8,0,2019-01-12 20:46:55,2019-01-12 20:46:56,Sex Education,356317,5449324
1,1,2018-12-07 15:28:47,2018-12-07 15:28:47,Big Head,356399,5449324
1,4,2019-02-02 13:01:53,2022-06-06 03:41:04,Russian Doll,356640,5449324
3,7,2019-02-01 18:42:21,2022-06-06 02:54:19,Russian Doll,356640,5449324
6,2,2022-06-04 23:39:05,2022-06-06 02:54:12,Russian Doll,356640,5449324
8,2,2022-06-04 23:39:07,2022-06-06 03:53:19,Russian Doll,356640,5449324
6,2,2021-05-20 00:29:38,2021-05-20 00:43:11,"Love, Death & Robots",357888,5449324
7,1,2021-05-20 00:29:49,2021-05-20 00:29:49,"Love, Death & Robots",357888,5449324
6,1,2020-08-16 09:31:43,2020-08-16 09:31:43,What We Do in the Shadows,358211,5449324
8,1,2020-08-16 09:21:33,2020-08-16 09:21:33,What We Do in the Shadows,358211,5449324
3,1,2019-03-24 21:30:53,2019-03-24 21:30:53,Pretty Little Liars: The Perfectionists,358590,5449324
7,1,2019-05-03 22:05:38,2019-05-03 22:05:38,Pretty Little Liars: The Perfectionists,358590,5449324
1,2,2019-04-17 00:52:52,2019-04-17 00:56:30,Quicksand,358977,5449324
3,1,2019-04-17 00:55:37,2019-04-17 00:55:37,Quicksand,358977,5449324
6,1,2019-04-16 13:50:56,2019-04-17 00:54:00,Quicksand,358977,5449324
8,2,2019-04-16 13:51:00,2019-04-17 00:56:30,Quicksand,358977,5449324
1,4,2019-08-12 00:12:45,2019-08-12 00:12:52,Osmosis (2019),359238,5449324
3,5,2019-08-12 00:12:45,2019-08-12 00:13:13,Osmosis (2019),359238,5449324
8,2,2019-08-12 00:12:45,2019-08-12 00:12:53,Osmosis (2019),359238,5449324
3,4,2019-08-22 23:24:21,2019-08-22 23:24:41,Good Omens,359569,5449324
6,6,2019-08-22 03:06:50,2019-08-22 23:24:26,Good Omens,359569,5449324
8,2,2019-08-22 23:24:19,2019-08-22 23:24:20,Good Omens,359569,5449324
3,1,2019-04-18 17:11:34,2019-04-18 17:11:34,The Order,359675,5449324
8,1,2019-04-18 08:15:15,2019-04-18 08:15:15,The Order,359675,5449324
1,1,2019-03-02 21:39:38,2019-03-02 21:39:38,Riccanza World,360188,5449324
1,2,2019-07-25 02:19:55,2022-02-18 18:14:50,Euphoria (US),360261,5449324
3,15,2019-07-01 23:23:37,2022-02-28 21:45:23,Euphoria (US),360261,5449324
6,1,2022-01-10 21:04:34,2022-01-10 21:04:34,Euphoria (US),360261,5449324
7,2,2022-01-10 21:04:56,2022-01-10 22:27:04,Euphoria (US),360261,5449324
8,0,2022-02-18 18:14:49,2022-02-18 18:14:49,Euphoria (US),360261,5449324
1,2,2019-08-12 17:58:21,2019-08-12 17:58:22,No Good Nick,360627,5449324
7,2,2019-05-08 23:36:30,2019-06-22 20:55:22,Chernobyl,360893,5449324
1,7,2019-06-04 21:53:51,2019-06-18 04:44:08,How to Sell Drugs Online (Fast),361034,5449324
8,3,2019-06-17 20:54:07,2019-06-18 04:44:05,How to Sell Drugs Online (Fast),361034,5449324
1,2,2019-04-14 17:50:32,2019-04-14 20:13:16,Huge in France,361276,5449324
6,2,2019-04-14 16:07:13,2019-04-14 16:07:16,Huge in France,361276,5449324
7,3,2019-04-14 16:07:12,2019-04-14 16:23:02,Huge in France,361276,5449324
8,2,2019-04-14 17:50:32,2019-04-14 18:34:41,Huge in France,361276,5449324
1,3,2019-10-05 20:51:08,2019-10-05 20:53:08,The Politician,361411,5449324
3,1,2019-12-26 11:04:55,2019-12-26 11:04:55,The Politician,361411,5449324
7,1,2019-12-26 11:05:06,2019-12-26 11:05:06,The Politician,361411,5449324
8,3,2019-10-05 20:51:31,2019-12-20 23:38:31,The Politician,361411,5449324
6,2,2019-06-22 20:33:18,2019-06-22 20:33:18,The Society,361558,5449324
8,4,2019-05-10 21:42:11,2019-06-22 20:33:27,The Society,361558,5449324
3,1,2019-11-01 23:17:18,2019-11-01 23:17:18,The Morning Show,361563,5449324
3,2,2019-12-21 22:20:33,2019-12-21 23:39:38,See,361565,5449324
1,0,2019-11-02 01:13:40,2019-11-02 01:13:41,Mythomaniac,361569,5449324
8,1,2019-11-02 01:13:41,2019-11-02 01:13:41,Mythomaniac,361569,5449324
1,5,2019-05-08 17:12:25,2019-05-08 21:24:30,Dead to Me,361857,5449324
3,6,2019-05-08 14:26:04,2020-05-19 14:05:56,Dead to Me,361857,5449324
1,1,2020-04-16 00:03:53,2020-04-16 00:03:53,Home Before Dark,362004,5449324
1,1,2022-01-21 12:25:34,2022-01-21 12:25:34,Monsters at Work,362280,5449324
