updated_at,tv_show_name,episode_season_number,episode_number,user_id,episode_id,watched_on_source_id,created_at
2019-04-16 22:00:13,Quicksand,1,6,5449324,7119459,3,2019-04-16 22:00:13
2019-04-07 14:12:45,Chilling Adventures of Sabrina,1,15,5449324,7120469,3,2019-04-07 14:12:45
2019-06-04 21:53:48,How to Sell Drugs Online (Fast),1,1,5449324,7121781,3,2019-06-04 21:53:48
2019-06-30 11:21:33,Killing Eve,2,8,5449324,7123654,3,2019-06-30 11:21:33
2019-04-25 15:29:34,Skam France,4,3,5449324,7124475,3,2019-04-25 15:29:34
2019-07-01 19:16:00,Pose,2,1,5449324,7125297,3,2019-07-01 19:16:00
2019-06-14 23:33:03,Big Little Lies,2,1,5449324,7135184,3,2019-06-14 23:33:03
2019-05-19 23:44:45,It's Bruno!,1,1,5449324,7136476,1,2019-05-19 23:44:45
2019-05-19 23:44:51,It's Bruno!,1,2,5449324,7136480,1,2019-05-19 23:44:51
2019-05-10 16:44:05,Riverdale,3,21,5449324,7142223,3,2019-05-10 16:44:05
2019-05-17 18:01:50,Riverdale,3,22,5449324,7142226,3,2019-05-17 18:01:50
2019-07-03 21:26:39,Jinn,1,1,5449324,7142266,4,2019-07-03 21:26:39
2019-07-03 21:26:45,Jinn,1,2,5449324,7142267,4,2019-07-03 21:26:45
2019-07-03 21:26:53,Jinn,1,3,5449324,7142268,4,2019-07-03 21:26:53
2019-07-03 22:45:40,Jinn,1,5,5449324,7142271,4,2019-07-03 22:45:40
2019-05-23 16:10:34,Slasher,3,1,5449324,7152350,4,2019-05-23 16:10:34
2019-05-10 16:33:08,Skam France,4,6,5449324,7157258,3,2019-05-10 16:33:08
2019-05-20 00:20:41,Pokémon,18,120,5449324,7158423,3,2019-05-20 00:20:41
2019-05-20 00:21:10,Pokémon,18,121,5449324,7158424,1,2019-05-20 00:21:10
2019-06-11 20:10:30,Calls,2,1,5449324,7160774,3,2019-06-11 20:10:30
2019-05-17 17:25:59,Skam France,4,7,5449324,7165612,3,2019-05-17 17:25:59
2019-05-14 18:18:08,Skam Spain,2,7,5449324,7167489,3,2019-05-14 18:18:08
2019-05-20 00:21:39,Skam Spain,2,8,5449324,7167490,1,2019-05-20 00:21:39
2019-05-06 17:19:54,Skam Spain,2,6,5449324,7168082,3,2019-05-06 17:19:54
2019-06-14 22:43:11,Skam Spain,2,9,5449324,7172079,3,2019-06-14 22:43:11
2019-06-14 22:43:18,Skam Spain,2,10,5449324,7172080,3,2019-06-14 22:43:18
2019-05-24 16:57:33,Skam France,4,8,5449324,7176732,1,2019-05-24 16:57:33
2019-05-17 21:40:45,The Rain,2,2,5449324,7178663,3,2019-05-17 21:40:45
2019-06-05 21:43:20,Mouche,1,1,5449324,7184381,3,2019-06-05 21:43:20
2019-06-05 21:43:23,Mouche,1,2,5449324,7184382,3,2019-06-05 21:43:23
2019-06-05 21:43:36,Mouche,1,3,5449324,7184383,3,2019-06-05 21:43:36
2019-05-24 16:57:26,It's Bruno!,1,3,5449324,7184777,1,2019-05-24 16:57:26
2022-06-10 01:43:06,Paquita Salas,3,2,5449324,7187612,3,2022-06-10 01:43:06
2019-07-02 12:18:06,Euphoria (US),1,2,5449324,7191323,3,2019-07-02 12:18:06
2019-07-02 12:18:10,Euphoria (US),1,3,5449324,7191325,3,2019-07-02 12:18:10
2019-06-12 19:10:49,Black Mirror,5,2,5449324,7192545,4,2019-06-12 19:10:49
2019-06-12 19:10:22,Black Mirror,5,1,5449324,7192711,3,2019-06-12 19:10:22
2019-07-25 02:20:03,Euphoria (US),1,6,5449324,7194979,1,2019-07-25 02:20:03
2019-06-25 15:02:14,Slasher,3,2,5449324,7197105,4,2019-06-25 15:02:14
2019-07-01 18:48:15,Slasher,3,4,5449324,7197107,3,2019-07-01 18:48:15
2019-07-01 18:48:26,Slasher,3,5,5449324,7197108,3,2019-07-01 18:48:26
2019-07-01 19:15:14,Slasher,3,6,5449324,7197109,3,2019-07-01 19:15:14
2019-07-01 20:09:48,Slasher,3,7,5449324,7197110,3,2019-07-01 20:09:48
2019-07-02 12:18:56,Slasher,3,8,5449324,7197111,3,2019-07-02 12:18:56
2019-07-21 02:13:02,Sweetbitter,2,1,5449324,7198586,3,2019-07-21 02:13:02
2019-06-22 21:53:57,Aggretsuko,2,1,5449324,7199261,3,2019-06-22 21:53:57
2019-07-26 08:55:51,Orange Is the New Black,7,1,5449324,7199938,4,2019-07-26 08:55:51
2019-06-30 11:23:17,Family Business (2019),1,1,5449324,7199996,4,2019-06-30 11:23:17
2019-06-30 11:58:41,Family Business (2019),1,2,5449324,7199999,3,2019-06-30 11:58:41
2019-06-30 13:19:39,Family Business (2019),1,3,5449324,7200001,3,2019-06-30 13:19:39
2019-07-21 02:38:13,Sweetbitter,2,2,5449324,7201382,3,2019-07-21 02:38:13
2019-07-18 22:46:55,Florida Girls,1,1,5449324,7204067,4,2019-07-18 22:46:55
2019-06-04 21:50:11,Skam France,4,10,5449324,7209370,1,2019-06-04 21:50:11
2019-07-18 23:02:03,Marvel's Jessica Jones,3,1,5449324,7210633,3,2019-07-18 23:02:03
2019-07-19 03:07:45,Marvel's Jessica Jones,3,2,5449324,7211029,3,2019-07-19 03:07:45
2019-07-19 02:32:14,Marvel's Jessica Jones,3,7,5449324,7211039,3,2019-07-19 02:32:14
2019-07-19 03:07:24,Marvel's Jessica Jones,3,8,5449324,7211041,3,2019-07-19 03:07:24
2019-06-15 17:29:27,Trinkets,1,2,5449324,7211183,4,2019-06-15 17:29:27
2019-06-15 17:29:24,Trinkets,1,3,5449324,7211185,4,2019-06-15 17:29:24
2019-06-15 18:08:08,Trinkets,1,4,5449324,7211187,4,2019-06-15 18:08:08
2019-06-15 18:08:22,Trinkets,1,5,5449324,7211188,4,2019-06-15 18:08:22
2019-06-15 18:43:12,Trinkets,1,6,5449324,7211189,4,2019-06-15 18:43:12
2019-06-15 20:27:57,Trinkets,1,7,5449324,7211190,4,2019-06-15 20:27:57
2019-06-15 20:28:08,Trinkets,1,8,5449324,7211191,4,2019-06-15 20:28:08
2019-06-15 20:28:13,Trinkets,1,9,5449324,7211192,4,2019-06-15 20:28:13
2019-06-15 20:28:20,Trinkets,1,10,5449324,7211193,4,2019-06-15 20:28:20
2019-06-15 22:07:03,How to Sell Drugs Online (Fast),1,2,5449324,7212607,4,2019-06-15 22:07:03
2019-06-15 22:07:15,How to Sell Drugs Online (Fast),1,3,5449324,7212608,4,2019-06-15 22:07:15
2019-06-17 20:51:40,How to Sell Drugs Online (Fast),1,4,5449324,7212609,3,2019-06-17 20:51:40
2019-06-18 04:44:08,How to Sell Drugs Online (Fast),1,5,5449324,7212610,4,2019-06-18 04:44:08
2019-06-26 19:24:26,Big Little Lies,2,2,5449324,7219153,3,2019-06-26 19:24:26
2019-06-26 19:24:45,Big Little Lies,2,3,5449324,7219154,3,2019-06-26 19:24:45
2019-06-26 22:38:14,Pokémon,18,126,5449324,7219440,3,2019-06-26 22:38:14
2019-07-02 12:18:23,Pokémon,18,128,5449324,7219443,3,2019-07-02 12:18:23
2019-07-02 12:19:14,Big Little Lies,2,4,5449324,7223961,3,2019-07-02 12:19:14
2019-09-29 09:53:32,The Good Place,4,1,5449324,7224311,4,2019-09-29 09:53:32
2019-07-25 03:14:24,Pose,2,6,5449324,7230381,1,2019-07-25 03:14:24
2019-06-15 17:29:30,Trinkets,1,1,5449324,7234836,4,2019-06-15 17:29:30
2020-05-03 13:55:49,American Horror Story,9,1,5449324,7250065,3,2020-05-03 13:55:49
2019-08-25 06:05:33,Pose,2,7,5449324,7250525,3,2019-08-25 06:05:33
2019-07-19 21:59:58,Scream: The TV Series,3,5,5449324,7250761,3,2019-07-19 21:59:58
2019-07-29 06:40:32,Scream: The TV Series,3,6,5449324,7250763,1,2019-07-29 06:40:32
2019-08-26 02:48:51,Pokémon,18,133,5449324,7269083,3,2019-08-26 02:48:51
2019-07-20 03:37:23,Money Heist,2,0,5449324,7285209,3,2019-07-20 03:37:23
2019-07-20 04:02:08,Money Heist,2,0,5449324,7285211,3,2019-07-20 04:02:08
2019-07-21 15:07:01,Money Heist,2,0,5449324,7285219,3,2019-07-21 15:07:01
2019-07-21 17:06:16,Money Heist,2,0,5449324,7285221,3,2019-07-21 17:06:16
2019-07-21 17:06:39,Money Heist,2,8,5449324,7285223,3,2019-07-21 17:06:39
2019-07-26 15:25:07,Orange Is the New Black,7,2,5449324,7285680,4,2019-07-26 15:25:07
2019-07-26 16:09:11,Orange Is the New Black,7,3,5449324,7285681,4,2019-07-26 16:09:11
2019-07-26 17:59:07,Orange Is the New Black,7,4,5449324,7285682,4,2019-07-26 17:59:07
2019-07-26 17:59:25,Orange Is the New Black,7,5,5449324,7285683,1,2019-07-26 17:59:25
2019-07-27 06:30:42,Orange Is the New Black,7,6,5449324,7285685,1,2019-07-27 06:30:42
2019-07-27 09:43:15,Orange Is the New Black,7,7,5449324,7285687,1,2019-07-27 09:43:15
2019-07-27 12:24:58,Orange Is the New Black,7,8,5449324,7285689,1,2019-07-27 12:24:58
2019-07-27 12:25:47,Orange Is the New Black,7,9,5449324,7285691,1,2019-07-27 12:25:47
2019-07-28 04:55:14,Orange Is the New Black,7,10,5449324,7285692,1,2019-07-28 04:55:14
2019-07-28 04:55:41,Orange Is the New Black,7,11,5449324,7285693,1,2019-07-28 04:55:41
2019-07-28 04:55:54,Orange Is the New Black,7,12,5449324,7285694,1,2019-07-28 04:55:54
2019-07-28 04:56:06,Orange Is the New Black,7,13,5449324,7285695,1,2019-07-28 04:56:06
2019-07-25 01:37:51,Big Little Lies,2,7,5449324,7290837,1,2019-07-25 01:37:51
2019-12-28 20:06:06,The Handmaid's Tale,3,12,5449324,7293229,3,2019-12-28 20:06:06
2019-12-28 20:06:27,The Handmaid's Tale,3,13,5449324,7293239,3,2019-12-28 20:06:27
2021-02-02 12:18:22,Euphoria (US),1,7,5449324,7298128,3,2021-02-02 12:18:22
2020-05-05 11:00:01,Why Women Kill,1,7,5449324,7298946,3,2020-05-05 11:00:01
2019-08-26 03:08:17,Pokémon,18,134,5449324,7307955,3,2019-08-26 03:08:17
2020-05-03 13:55:46,American Horror Story,9,2,5449324,7309507,3,2020-05-03 13:55:46
2019-10-30 01:13:50,Pokémon,18,137,5449324,7334804,3,2019-10-30 01:13:50
2019-10-30 01:13:56,Pokémon,18,138,5449324,7338507,3,2019-10-30 01:13:56
2019-12-21 14:00:35,Beautiful Loser,3,1,5449324,7344148,3,2019-12-21 14:00:35
2020-05-03 13:55:44,American Horror Story,9,3,5449324,7346953,3,2020-05-03 13:55:44
2019-10-25 18:44:21,Mental (2019),1,1,5449324,7347698,3,2019-10-25 18:44:21
2019-10-25 19:44:34,Mental (2019),1,2,5449324,7347721,3,2019-10-25 19:44:34
2019-11-01 23:56:52,Mental (2019),1,3,5449324,7347722,3,2019-11-01 23:56:52
2019-10-30 01:57:42,Pokémon,18,140,5449324,7360719,3,2019-10-30 01:57:42
2019-11-01 23:57:24,Snoopy in Space,1,1,5449324,7362761,3,2019-11-01 23:57:24
2020-05-03 13:55:40,American Horror Story,9,4,5449324,7363536,3,2020-05-03 13:55:40
2020-05-03 13:55:38,American Horror Story,9,5,5449324,7363539,3,2020-05-03 13:55:38
2019-10-12 09:34:08,Insatiable,2,1,5449324,7364014,3,2019-10-12 09:34:08
2019-11-30 22:10:47,Servant,1,1,5449324,7367166,3,2019-11-30 22:10:47
2019-11-01 23:16:55,The Morning Show,1,1,5449324,7372590,3,2019-11-01 23:16:55
2019-12-28 13:41:26,Big Mouth,3,2,5449324,7372823,1,2019-12-28 13:41:26
2020-05-03 15:21:36,American Horror Story,9,6,5449324,7384654,3,2020-05-03 15:21:36
2019-11-30 22:10:57,Servant,1,2,5449324,7387375,3,2019-11-30 22:10:57
2019-11-30 23:33:37,Servant,1,3,5449324,7387376,3,2019-11-30 23:33:37
2019-10-29 23:51:45,Baby,2,5,5449324,7398201,3,2019-10-29 23:51:45
2019-10-30 00:31:10,Baby,2,6,5449324,7398203,3,2019-10-30 00:31:10
2019-12-21 14:01:48,Magic for Humans,2,1,5449324,7406701,4,2019-12-21 14:01:48
2019-11-30 09:11:53,Mental (2019),1,7,5449324,7417466,1,2019-11-30 09:11:53
2020-05-03 21:03:35,American Horror Story,9,9,5449324,7418424,3,2020-05-03 21:03:35
2019-12-21 20:59:39,See,1,3,5449324,7428285,4,2019-12-21 20:59:39
2019-12-21 21:59:53,See,1,4,5449324,7428286,4,2019-12-21 21:59:53
2019-12-23 20:37:39,The Witcher,1,1,5449324,7428555,4,2019-12-23 20:37:39
2020-01-03 23:14:05,Ghostwriter (2019),1,7,5449324,7429925,3,2020-01-03 23:14:05
2020-08-01 16:02:13,Good Girls,3,1,5449324,7442213,4,2020-08-01 16:02:13
2019-12-20 18:10:22,Don't F**k with Cats: Hunting an Internet Killer,1,1,5449324,7458640,4,2019-12-20 18:10:22
2019-12-20 18:37:22,Don't F**k with Cats: Hunting an Internet Killer,1,2,5449324,7458641,4,2019-12-20 18:37:22
2020-05-02 20:24:04,Skam France,6,2,5449324,7526782,3,2020-05-02 20:24:04
2020-05-15 19:46:56,Skam France,6,4,5449324,7531994,3,2020-05-15 19:46:56
2020-06-13 15:26:15,Skam France,6,8,5449324,7531999,3,2020-06-13 15:26:15
2020-04-08 12:54:21,Amazing Stories (2020),1,5,5449324,7548223,3,2020-04-08 12:54:21
2020-05-16 13:13:28,Killing Eve,3,1,5449324,7591103,3,2020-05-16 13:13:28
2022-06-22 06:15:12,The Simpsons,31,15,5449324,7593008,4,2022-06-22 06:15:12
2020-03-16 20:13:18,Amazing Stories (2020),1,1,5449324,7600908,4,2020-03-16 20:13:18
2020-03-16 20:13:14,Amazing Stories (2020),1,2,5449324,7600911,4,2020-03-16 20:13:14
2020-04-20 12:59:53,The Circle France,1,1,5449324,7648065,3,2020-04-20 12:59:53
2020-06-10 03:39:09,Killing Eve,3,8,5449324,7694451,3,2020-06-10 03:39:09
2021-02-10 23:24:06,The Haunting,2,5,5449324,7697198,3,2021-02-10 23:24:06
2022-06-14 02:42:06,13 Reasons Why,4,3,5449324,7739406,3,2022-06-14 02:42:06
2022-06-14 03:20:36,13 Reasons Why,4,5,5449324,7739410,3,2022-06-14 03:20:36
2022-06-23 20:25:05,Rita,5,4,5449324,7772452,4,2022-06-23 20:25:05
2021-05-17 21:32:30,Mental (2019),2,1,5449324,7788664,3,2021-05-17 21:32:30
2021-02-02 12:18:11,Euphoria (US),0,1,5449324,8001870,3,2021-02-02 12:18:11
2020-12-19 19:15:57,"Don't Do This, Don't Do That",0,0,5449324,8063448,4,2020-12-19 19:15:57
2021-02-02 12:18:09,Euphoria (US),0,2,5449324,8080664,3,2021-02-02 12:18:09
2021-01-27 22:20:15,Bonding,2,1,5449324,8083260,3,2021-01-27 22:20:15
2021-02-02 12:15:10,Skam France,7,2,5449324,8130238,3,2021-02-02 12:15:10
2021-02-06 22:46:55,Skam France,7,3,5449324,8132053,3,2021-02-06 22:46:55
2021-04-19 23:11:43,Behind Her Eyes,1,1,5449324,8148546,3,2021-04-19 23:11:43
2021-05-01 15:15:49,Sex!fy,1,3,5449324,8322943,3,2021-05-01 15:15:49
2021-05-01 15:15:57,Sex!fy,1,7,5449324,8322951,3,2021-05-01 15:15:57
2021-04-18 11:00:39,Peepoodo,2,1,5449324,8324510,3,2021-04-18 11:00:39
2021-04-18 11:00:38,Peepoodo,2,2,5449324,8324511,3,2021-04-18 11:00:38
2021-04-18 11:00:53,Peepoodo,2,3,5449324,8324512,3,2021-04-18 11:00:53
2021-04-18 11:05:59,Peepoodo,2,4,5449324,8324513,3,2021-04-18 11:05:59
2021-04-18 11:10:53,Peepoodo,2,5,5449324,8324514,3,2021-04-18 11:10:53
2021-04-18 11:15:58,Peepoodo,2,6,5449324,8324515,3,2021-04-18 11:15:58
2021-04-18 11:19:46,Peepoodo,2,7,5449324,8324516,3,2021-04-18 11:19:46
2021-04-18 11:27:26,Peepoodo,2,8,5449324,8324517,3,2021-04-18 11:27:26
2022-07-01 21:18:15,Skam France,10,9,5449324,8413566,3,2022-07-01 21:18:15
2021-11-22 02:42:55,Sex Education,3,1,5449324,8507456,1,2021-11-22 02:42:55
2022-08-06 01:52:27,DROP (2021),1,1,5449324,8508272,3,2022-08-06 01:52:27
2022-06-22 11:01:53,AlRawabi School for Girls,1,5,5449324,8592624,4,2022-06-22 11:01:53
2022-07-23 22:31:29,Trying,3,1,5449324,9142346,3,2022-07-23 22:31:29
2022-06-16 16:58:03,Maldivas,1,2,5449324,9149105,3,2022-06-16 16:58:03
2022-07-23 22:31:38,Trying,3,2,5449324,9172780,3,2022-07-23 22:31:38
2022-06-16 20:48:07,Maldivas,1,7,5449324,9216458,3,2022-06-16 20:48:07
2022-08-21 00:08:11,Bad Sisters,1,2,5449324,9216950,2,2022-08-21 00:08:11
2022-07-26 21:25:55,Queen (2022),1,3,5449324,9229045,3,2022-07-26 21:25:55
2022-07-26 21:26:03,Queen (2022),1,4,5449324,9229046,3,2022-07-26 21:26:03
2022-09-02 21:18:18,Off the Hook (2022),1,6,5449324,9331244,2,2022-09-02 21:18:18
2023-08-19 15:33:43,Drag Race France,2,8,5449324,9836770,2,2023-08-19 15:33:43
2023-08-25 22:09:45,Drag Race France,2,9,5449324,9932501,3,2023-08-25 22:09:45
