type,vote_type,created_at,network_platform,user_id,id,episode_id,range_key,hash_key,series_name,episode_number,season_number
selection,where-did-you,2022-09-02 21:18:08,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:<nil> app_name:Netflix country:FR created_at:1.662153488e+09 display_name:Netflix external_id:tvtime-netflix external_source_type:<nil> is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-57598952-9f00-4783-905e-cae5ac8c47dc network_id:57598952-9f00-4783-905e-cae5ac8c47dc platform:other platform_type:other type:network_platform_source updated_at:1.662153488e+09],5449324,2ac2ba0c-9e90-4b60-b59e-58ffecf1c7e7,9331242,9331242-5449324,423062,Off the Hook (2022),4,1
selection,where-did-you,2021-02-09 00:20:10,map[app_bundle_id:com.canal.android.canal app_download_link:<nil> app_link:https://www.canalplus.com/cinema/rimbaud-verlaine/h/118341_50002 app_name:Canal+ country:FR created_at:1.611783548e+09 display_name:Canal+ external_id:fr.canalplus logo_color:#014a91 logo_name:C logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-light-mode.png] name_slug:canal+-8a812fbd-949f-4007-8bef-893a144f9ac8 network_id:8a812fbd-949f-4007-8bef-893a144f9ac8 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.611783548e+09],5449324,3bd78cd8-d660-4878-8825-15da73cd416d,0,5449324,65c7935f-6b77-4f36-8251-3a2a1eedb70c,,,
selection,where-did-you,2021-10-15 15:38:56,map[app_bundle_id:com.disney.disneyplus app_download_link:<nil> app_link:https://www.disneyplus.com/series/american-horror-stories/2jKtuCcgcQLF app_name:Disney+ country:FR created_at:1.634309607e+09 display_name:Disney+ external_id:fr.disneyplus external_source_type:SVOD is_cascaded:true logo_color:<nil> logo_name:D logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-light-mode.png] name_slug:disney+-cea5193e-1aa8-480f-a065-44a9ad9e1efd network_id:cea5193e-1aa8-480f-a065-44a9ad9e1efd platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.634309607e+09],5449324,e8f51b2a-3a5a-4949-bd74-151318d3d4ed,8473796,8473796-5449324,382187,American Horror Stories,6,1
selection,where-did-you,2021-11-19 22:44:56,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/81418542 app_name:Netflix country:FR created_at:1.637361892e+09 display_name:Netflix external_id:fr.netflix external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-cbb2baca-4615-49e9-8dc7-aa4596ea1183 network_id:cbb2baca-4615-49e9-8dc7-aa4596ea1183 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.637361892e+09],5449324,79f5d836-3e8b-459d-bcdc-3437140b6f6c,8361884,8361884-5449324,401155,Love Never Lies,1,1
selection,where-did-you,2023-12-09 18:37:31,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/fr/title/81409580 app_name:Netflix country:FR created_at:1.702145754e+09 display_name:Netflix external_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-821e9d2f-d9ef-4c58-b5c4-884f6a60da34 network_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.702145754e+09],5449324,fa271194-78d2-4c49-973a-e8bc77280456,0,5449324,d2848284-c359-4255-8a6c-dcb804ac701f,,,
selection,where-did-you,2021-11-15 02:14:12,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/81262748 app_name:Netflix country:FR created_at:1.636939412e+09 display_name:Netflix external_id:fr.netflix external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-cbb2baca-4615-49e9-8dc7-aa4596ea1183 network_id:cbb2baca-4615-49e9-8dc7-aa4596ea1183 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.636939412e+09],5449324,d6b12a1c-d3be-4f1e-9983-0a293c660e6f,8640473,8640473-5449324,383275,Squid Game,2,1
selection,where-did-you,2024-01-25 21:19:05,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,c32b1690-76d2-4e2a-8a85-71f4f3c6b03c,0,5449324,d348f0c0-4f92-4c20-8887-90daa3b09d5c,,,
selection,where-did-you,2025-07-14 15:49:54,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> full_logo_url:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,0b5b76a8-34d1-4a19-b174-f84383ca1343,0,5449324,d282c1fb-cf02-42c1-8248-017fe5ad001a,,,
selection,where-did-you,2023-06-13 20:20:16,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,2d5b50dd-5ed4-470f-a627-9825e3e6a845,0,5449324,03152034-a8ec-4d40-a18c-9dd1cecec6fa,,,
selection,where-did-you,2022-06-18 00:10:22,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,c168c609-701e-4597-9166-3a46718d856c,0,5449324,018caed3-b0f6-4342-a4e4-500a28fe3fad,,,
selection,where-did-you,2021-02-02 12:17:52,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/80001804 app_name:Netflix country:FR created_at:1.610259611e+09 display_name:Netflix external_id:fr.netflix logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-cbb2baca-4615-49e9-8dc7-aa4596ea1183 network_id:cbb2baca-4615-49e9-8dc7-aa4596ea1183 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.610259611e+09],5449324,bbf4d2b2-33d3-4743-b73a-2fcc05276994,110891,110891-5449324,73248,Space Goofs,23,1
selection,where-did-you,2022-06-06 00:43:39,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Canal+ country:FR created_at:1.654476219e+09 display_name:Canal+ external_id:tvtime-canal+ external_source_type:<nil> is_cascaded:false logo_color:<nil> logo_name:C logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-light-mode.png] name_slug:canal+-99c93f88-f2b0-4a79-ae87-eb55e7d8f8f2 network_id:99c93f88-f2b0-4a79-ae87-eb55e7d8f8f2 platform:other platform_type:other type:network_platform_source updated_at:1.654476219e+09],5449324,eda971e0-b06e-4179-8f72-b3590b0bff46,9201128,9201128-5449324,420427,A Very Ordinary World,7,1
selection,where-did-you,2025-11-01 22:43:08,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> full_logo_url:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5449324,fa1219ef-23e1-4d02-a123-9d28eef17885,0,5449324,951b225b-6740-40f9-b15d-4b970466b283,,,
selection,where-did-you,2022-06-14 20:39:08,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/81161563 app_name:Netflix country:FR created_at:1.655235879e+09 display_name:Netflix external_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-821e9d2f-d9ef-4c58-b5c4-884f6a60da34 network_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.655235879e+09],5449324,59726818-544d-42f6-8f5f-35bdd935bcc9,7739416,7739416-5449324,323168,13 Reasons Why,10,4
selection,where-did-you,2021-10-27 21:25:38,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/81206808 app_name:Netflix country:FR created_at:1.635368243e+09 display_name:Netflix external_id:fr.netflix external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-cbb2baca-4615-49e9-8dc7-aa4596ea1183 network_id:cbb2baca-4615-49e9-8dc7-aa4596ea1183 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.635368243e+09],5449324,fc1d38ef-bcb6-4537-bc0b-fa68f0e293bc,8643169,8643169-5449324,336924,You,3,3
selection,where-did-you,2022-05-13 21:25:32,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Slash country:FR created_at:1.652477132e+09 display_name:Slash external_id:tvtime-slash external_source_type:<nil> is_cascaded:false logo_color:#000000 logo_name:S logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/slash/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/slash/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/slash/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/slash/unselected-light-mode.png] name_slug:slash-f9281c22-7f2a-4b44-bfa4-4c61ec46621c network_id:f9281c22-7f2a-4b44-bfa4-4c61ec46621c platform:other platform_type:other type:network_platform_source updated_at:1.652477132e+09],5449324,ca9d0d44-da18-42b8-9d6d-ccf9b3af06bf,8409002,8409002-5449324,341902,Skam France,1,10
selection,where-did-you,2023-07-26 13:09:14,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Theater country:FR created_at:1.559112773e+09 display_name:Theater external_id:tvtime-theater-FR external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/unselected-light-mode.png] name_slug:theater-2f1147ab-2503-45e7-bb42-15a1446ca897 network_id:2f1147ab-2503-45e7-bb42-15a1446ca897 platform:theater platform_type:theater type:network_platform_source updated_at:1.559112773e+09],5449324,5976f7d2-b67f-4ba8-a829-2c2bdc5dfce6,0,5449324,be68ba23-883e-408a-b3c8-da7a8100dcc1,,,
selection,where-did-you,2021-05-01 15:16:03,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:<nil> app_name:Netflix country:us created_at:1.619882163e+09 display_name:Netflix external_id:tvtime-netflix logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-57598952-9f00-4783-905e-cae5ac8c47dc network_id:57598952-9f00-4783-905e-cae5ac8c47dc platform:other platform_type:other type:network_platform_source updated_at:1.619882163e+09],5449324,99e4a1b7-ce11-43f2-b789-8bd2101c45ee,8322953,8322953-5449324,399966,Sex!fy,8,1
selection,where-did-you,2022-07-30 21:44:57,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/title/81610299 app_name:Netflix country:FR created_at:1.659215756e+09 display_name:Netflix external_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-821e9d2f-d9ef-4c58-b5c4-884f6a60da34 network_id:821e9d2f-d9ef-4c58-b5c4-884f6a60da34 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.659215756e+09],5449324,0b99ed10-2864-48f4-91c2-c1731b7f75be,0,5449324,1058d920-6880-456c-ad70-e6684d4ea018,,,
selection,where-did-you,2022-06-06 00:29:53,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Canal+ country:FR created_at:1.654475393e+09 display_name:Canal+ external_id:tvtime-canal+ external_source_type:<nil> is_cascaded:false logo_color:<nil> logo_name:C logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/canal/unselected-light-mode.png] name_slug:canal+-99c93f88-f2b0-4a79-ae87-eb55e7d8f8f2 network_id:99c93f88-f2b0-4a79-ae87-eb55e7d8f8f2 platform:other platform_type:other type:network_platform_source updated_at:1.654475393e+09],5449324,71229899-277b-4bf6-a161-f1f8fb279fd3,9190867,9190867-5449324,420427,A Very Ordinary World,5,1
selection,where-did-you,2022-07-08 07:23:33,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:france.tv slash country:FR created_at:1.657265013e+09 display_name:france.tv slash external_id:tvtime-france.tvslash external_source_type:<nil> is_cascaded:false logo_color:#000000 logo_name:F logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/francetvslash/unselected-light-mode.png] name_slug:france.tvslash-8cfdb305-408d-4d93-ac65-38bc2b7fda98 network_id:8cfdb305-408d-4d93-ac65-38bc2b7fda98 platform:other platform_type:other type:network_platform_source updated_at:1.657265013e+09],5449324,e97e064c-f42d-417e-ba99-4a7dffb1e95f,9191760,9191760-5449324,412594,Drag Race France,3,1
selection,where-did-you,2022-04-20 00:35:38,map[app_bundle_id:<nil> app_download_link:<nil> app_link:https://www.disneyplus.com/series/morp/5mNQERYSP5YN app_name:Disney+ country:FR created_at:1.650414936e+09 display_name:Disney+ external_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 external_source_type:SVOD is_cascaded:false logo_color:<nil> logo_name:D logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/disney/unselected-light-mode.png] name_slug:disney+-bba70d62-23dc-46a6-a1e7-dd9e23107588 network_id:bba70d62-23dc-46a6-a1e7-dd9e23107588 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.650414936e+09],5449324,23c456d6-d519-4fc5-b821-93a7269bae89,307008,307008-5449324,73838,Malcolm in the Middle,21,7
selection,where-did-you,2022-12-23 21:38:39,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Other country:FR created_at:1.559112773e+09 display_name:Other external_id:tvtime-other-FR external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-light-mode.png] name_slug:other-01109d08-7513-4ddd-8990-6799d11004b8 network_id:01109d08-7513-4ddd-8990-6799d11004b8 platform:other platform_type:other type:network_platform_source updated_at:1.559112773e+09],5449324,d5944233-e8d8-4153-894c-260d2f21438c,0,5449324,ce245077-0b88-478c-9793-e20730be9b8c,,,
selection,where-did-you,2025-09-24 19:26:01,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Theater country:FR created_at:1.559112773e+09 display_name:Theater external_id:tvtime-theater-FR external_source_type:<nil> full_logo_url:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/theater/unselected-light-mode.png] name_slug:theater-2f1147ab-2503-45e7-bb42-15a1446ca897 network_id:2f1147ab-2503-45e7-bb42-15a1446ca897 platform:theater platform_type:theater type:network_platform_source updated_at:1.559112773e+09],5449324,4da931f0-f2d6-4251-9a02-044566e6d659,0,5449324,8483500f-3fbf-4902-acf1-a9869900b0c8,,,
selection,where-did-you,2022-02-07 21:47:37,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Other country:FR created_at:1.559112773e+09 display_name:Other external_id:tvtime-other-FR external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/other/unselected-light-mode.png] name_slug:other-01109d08-7513-4ddd-8990-6799d11004b8 network_id:01109d08-7513-4ddd-8990-6799d11004b8 platform:other platform_type:other type:network_platform_source updated_at:1.559112773e+09],5449324,12da4ebc-4ded-47a9-95ba-d67276c24563,8852801,8852801-5449324,360261,Euphoria (US),5,2
